"","work","cit"
"41367","https://openalex.org/W2103085229","https://openalex.org/W2790559858"
"41368","https://openalex.org/W2103085229","https://openalex.org/W2742352363"
"41369","https://openalex.org/W2103085229","https://openalex.org/W2765718758"
"41370","https://openalex.org/W2103085229","https://openalex.org/W2579541908"
"41371","https://openalex.org/W2103085229","https://openalex.org/W2540493910"
"41372","https://openalex.org/W2103085229","https://openalex.org/W2523427616"
"41373","https://openalex.org/W2103085229","https://openalex.org/W2336615460"
"41374","https://openalex.org/W2103085229","https://openalex.org/W2296458699"
"41375","https://openalex.org/W2103085229","https://openalex.org/W2276376972"
"41376","https://openalex.org/W1547279109","https://openalex.org/W1556502966"
"41377","https://openalex.org/W2562506919","https://openalex.org/W2622304858"
"41378","https://openalex.org/W2562506919","https://openalex.org/W2118413229"
"41379","https://openalex.org/W624755586","https://openalex.org/W2243129729"
"41380","https://openalex.org/W624755586","https://openalex.org/W2183367371"
"41381","https://openalex.org/W1522074275","https://openalex.org/W3163815786"
"41382","https://openalex.org/W1522074275","https://openalex.org/W2505731967"
"41383","https://openalex.org/W1522074275","https://openalex.org/W2166906523"
"41384","https://openalex.org/W1522074275","https://openalex.org/W2054910802"
"41385","https://openalex.org/W1522074275","https://openalex.org/W47218938"
"41386","https://openalex.org/W1522074275","https://openalex.org/W53492340"
"41387","https://openalex.org/W1522074275","https://openalex.org/W607478090"
"41388","https://openalex.org/W1522074275","https://openalex.org/W3123538991"
"41389","https://openalex.org/W1522074275","https://openalex.org/W2182407473"
"41390","https://openalex.org/W1522074275","https://openalex.org/W1167630164"
"41391","https://openalex.org/W1522074275","https://openalex.org/W2540372232"
"41392","https://openalex.org/W1522074275","https://openalex.org/W1589110313"
"41393","https://openalex.org/W1522074275","https://openalex.org/W166421074"
"41394","https://openalex.org/W2263239775","https://openalex.org/W198684798"
"41395","https://openalex.org/W2099104355","https://openalex.org/W3168148502"
"41396","https://openalex.org/W2099104355","https://openalex.org/W2200176550"
"41397","https://openalex.org/W2099104355","https://openalex.org/W195057236"
"41398","https://openalex.org/W2099104355","https://openalex.org/W646419250"
"41399","https://openalex.org/W2099104355","https://openalex.org/W1564477905"
"41400","https://openalex.org/W2099104355","https://openalex.org/W2297052168"
"41401","https://openalex.org/W1606255664","https://openalex.org/W3033243413"
"41402","https://openalex.org/W1606255664","https://openalex.org/W3094522937"
"41403","https://openalex.org/W1606255664","https://openalex.org/W2588293037"
"41404","https://openalex.org/W1606255664","https://openalex.org/W2164799705"
"41405","https://openalex.org/W1606255664","https://openalex.org/W2209961495"
"41406","https://openalex.org/W1606255664","https://openalex.org/W2072385605"
"41407","https://openalex.org/W1606255664","https://openalex.org/W2508846903"
"41408","https://openalex.org/W580612372","https://openalex.org/W3016555937"
"41409","https://openalex.org/W580612372","https://openalex.org/W2062956484"
"41410","https://openalex.org/W580612372","https://openalex.org/W2135060975"
"41411","https://openalex.org/W580612372","https://openalex.org/W2185561277"
"41412","https://openalex.org/W580612372","https://openalex.org/W1960184202"
"41413","https://openalex.org/W580612372","https://openalex.org/W2098417167"
"41414","https://openalex.org/W580612372","https://openalex.org/W2341089262"
"41415","https://openalex.org/W1579601841","https://openalex.org/W2137615337"
"41416","https://openalex.org/W203443359","https://openalex.org/W2963236619"
"41417","https://openalex.org/W203443359","https://openalex.org/W1483390608"
"41418","https://openalex.org/W203443359","https://openalex.org/W201206404"
"41419","https://openalex.org/W203443359","https://openalex.org/W40733937"
"41420","https://openalex.org/W203443359","https://openalex.org/W2246212392"
"41421","https://openalex.org/W203443359","https://openalex.org/W187979605"
"41422","https://openalex.org/W203443359","https://openalex.org/W2125681293"
"41423","https://openalex.org/W203443359","https://openalex.org/W1527079782"
"41424","https://openalex.org/W203443359","https://openalex.org/W1533648378"
"41425","https://openalex.org/W203443359","https://openalex.org/W2124863509"
"41426","https://openalex.org/W203443359","https://openalex.org/W2138989966"
"41427","https://openalex.org/W203443359","https://openalex.org/W1971501614"
"41428","https://openalex.org/W203443359","https://openalex.org/W1482426847"
"41429","https://openalex.org/W203443359","https://openalex.org/W2104072291"
"41430","https://openalex.org/W203443359","https://openalex.org/W2161948512"
"41431","https://openalex.org/W203443359","https://openalex.org/W1969904935"
"41432","https://openalex.org/W203443359","https://openalex.org/W1827110031"
"41433","https://openalex.org/W203443359","https://openalex.org/W1584251685"
"41434","https://openalex.org/W203443359","https://openalex.org/W2023205346"
"41435","https://openalex.org/W203443359","https://openalex.org/W1522675437"
"41436","https://openalex.org/W203443359","https://openalex.org/W1844793792"
"41437","https://openalex.org/W203443359","https://openalex.org/W2150075880"
"41438","https://openalex.org/W203443359","https://openalex.org/W1752804396"
"41439","https://openalex.org/W203443359","https://openalex.org/W2159934108"
"41440","https://openalex.org/W2072193593","https://openalex.org/W3199693790"
"41441","https://openalex.org/W2072193593","https://openalex.org/W3164798653"
"41442","https://openalex.org/W2072193593","https://openalex.org/W3181392092"
"41443","https://openalex.org/W2072193593","https://openalex.org/W2908149631"
"41444","https://openalex.org/W2072193593","https://openalex.org/W2907626129"
"41445","https://openalex.org/W2072193593","https://openalex.org/W2908216195"
"41446","https://openalex.org/W2072193593","https://openalex.org/W2907738701"
"41447","https://openalex.org/W2072193593","https://openalex.org/W2907886536"
"41448","https://openalex.org/W2072193593","https://openalex.org/W2907176746"
"41449","https://openalex.org/W2072193593","https://openalex.org/W2907748729"
"41450","https://openalex.org/W2072193593","https://openalex.org/W2907117603"
"41451","https://openalex.org/W2072193593","https://openalex.org/W2907375105"
"41452","https://openalex.org/W2072193593","https://openalex.org/W2908390583"
"41453","https://openalex.org/W2072193593","https://openalex.org/W2907382311"
"41454","https://openalex.org/W2072193593","https://openalex.org/W2908476552"
"41455","https://openalex.org/W2072193593","https://openalex.org/W2907580612"
"41456","https://openalex.org/W2072193593","https://openalex.org/W2908495523"
"41457","https://openalex.org/W2072193593","https://openalex.org/W2908078849"
"41458","https://openalex.org/W2072193593","https://openalex.org/W2884351955"
"41459","https://openalex.org/W2072193593","https://openalex.org/W2608251135"
"41460","https://openalex.org/W2072193593","https://openalex.org/W2299062040"
"41461","https://openalex.org/W2072193593","https://openalex.org/W2573488391"
"41462","https://openalex.org/W2072193593","https://openalex.org/W2083290946"
"41463","https://openalex.org/W2072193593","https://openalex.org/W140102584"
"41464","https://openalex.org/W2072193593","https://openalex.org/W2124710950"
"41465","https://openalex.org/W133588290","https://openalex.org/W2942113928"
"41466","https://openalex.org/W133588290","https://openalex.org/W2972372214"
"41467","https://openalex.org/W133588290","https://openalex.org/W2923066670"
"41468","https://openalex.org/W133588290","https://openalex.org/W2894366234"
"41469","https://openalex.org/W133588290","https://openalex.org/W2516995524"
"41470","https://openalex.org/W133588290","https://openalex.org/W2086461155"
"41471","https://openalex.org/W133588290","https://openalex.org/W2313156436"
"41472","https://openalex.org/W133588290","https://openalex.org/W2182737175"
"41473","https://openalex.org/W133588290","https://openalex.org/W1978884661"
"41474","https://openalex.org/W133588290","https://openalex.org/W2083961946"
"41475","https://openalex.org/W133588290","https://openalex.org/W2131845189"
"41476","https://openalex.org/W133588290","https://openalex.org/W2085056351"
"41477","https://openalex.org/W133588290","https://openalex.org/W1980091374"
"41478","https://openalex.org/W133588290","https://openalex.org/W2011325566"
"41479","https://openalex.org/W608923986","https://openalex.org/W1527762706"
"41480","https://openalex.org/W608923986","https://openalex.org/W2157613317"
"41481","https://openalex.org/W608923986","https://openalex.org/W1482177002"
"41482","https://openalex.org/W608923986","https://openalex.org/W2104728630"
"41483","https://openalex.org/W608923986","https://openalex.org/W2338152204"
"41484","https://openalex.org/W608923986","https://openalex.org/W1562293289"
"41485","https://openalex.org/W608923986","https://openalex.org/W2482274336"
"41486","https://openalex.org/W608923986","https://openalex.org/W2013062561"
"41487","https://openalex.org/W608923986","https://openalex.org/W2158090980"
"41488","https://openalex.org/W608923986","https://openalex.org/W2090212557"
"41489","https://openalex.org/W608923986","https://openalex.org/W2080317829"
"41490","https://openalex.org/W608923986","https://openalex.org/W2065295083"
"41491","https://openalex.org/W592326649","https://openalex.org/W3210240631"
"41492","https://openalex.org/W592326649","https://openalex.org/W2115243291"
"41493","https://openalex.org/W592326649","https://openalex.org/W1966717932"
"41494","https://openalex.org/W592326649","https://openalex.org/W1994603351"
"41495","https://openalex.org/W592326649","https://openalex.org/W637997294"
"41496","https://openalex.org/W592326649","https://openalex.org/W2029858296"
"41497","https://openalex.org/W592326649","https://openalex.org/W103338150"
"41498","https://openalex.org/W592326649","https://openalex.org/W1980521919"
"41499","https://openalex.org/W592326649","https://openalex.org/W2073397674"
"41500","https://openalex.org/W592326649","https://openalex.org/W1986950457"
"41501","https://openalex.org/W592326649","https://openalex.org/W2326761833"
"41502","https://openalex.org/W592326649","https://openalex.org/W2007778762"
"41503","https://openalex.org/W592326649","https://openalex.org/W2317315802"
"41504","https://openalex.org/W592326649","https://openalex.org/W2013105818"
"41505","https://openalex.org/W592326649","https://openalex.org/W2006255819"
"41506","https://openalex.org/W592326649","https://openalex.org/W2066936137"
"41507","https://openalex.org/W3123514221","https://openalex.org/W2418542361"
"41508","https://openalex.org/W3123514221","https://openalex.org/W2481508784"
"41509","https://openalex.org/W1578852818","https://openalex.org/W1568749169"
"41510","https://openalex.org/W1585187181","https://openalex.org/W2794318423"
"41511","https://openalex.org/W1585187181","https://openalex.org/W2774750475"
"41512","https://openalex.org/W2265936594","https://openalex.org/W70612331"
"41513","https://openalex.org/W1588991394","https://openalex.org/W3124489007"
"41514","https://openalex.org/W2256307449","https://openalex.org/W2338350218"
"41515","https://openalex.org/W2256307449","https://openalex.org/W2606946917"
"41516","https://openalex.org/W2256307449","https://openalex.org/W2515573453"
"41517","https://openalex.org/W2256307449","https://openalex.org/W1816161970"
"41518","https://openalex.org/W2256307449","https://openalex.org/W2312578338"
"41519","https://openalex.org/W2256307449","https://openalex.org/W2278270484"
"41520","https://openalex.org/W2156750914","https://openalex.org/W851284588"
"41521","https://openalex.org/W2156750914","https://openalex.org/W2106200473"
"41522","https://openalex.org/W2156750914","https://openalex.org/W1586698997"
"41523","https://openalex.org/W2156750914","https://openalex.org/W2286052788"
"41524","https://openalex.org/W2156750914","https://openalex.org/W1519779401"
"41525","https://openalex.org/W1503815475","https://openalex.org/W2606836308"
"41526","https://openalex.org/W1503815475","https://openalex.org/W2001910523"
"41527","https://openalex.org/W1503815475","https://openalex.org/W3123377137"
"41528","https://openalex.org/W1503815475","https://openalex.org/W1934835036"
"41529","https://openalex.org/W2903858460","https://openalex.org/W3210903871"
"41530","https://openalex.org/W2903858460","https://openalex.org/W3021374937"
"41531","https://openalex.org/W2903858460","https://openalex.org/W2981423258"
"41532","https://openalex.org/W2903858460","https://openalex.org/W2286653823"
"41533","https://openalex.org/W2903858460","https://openalex.org/W573708875"
"41534","https://openalex.org/W2903858460","https://openalex.org/W579989616"
"41535","https://openalex.org/W2903858460","https://openalex.org/W2040121297"
"41536","https://openalex.org/W2903858460","https://openalex.org/W907878278"
"41537","https://openalex.org/W2903858460","https://openalex.org/W146860141"
"41538","https://openalex.org/W2903858460","https://openalex.org/W123191005"
"41539","https://openalex.org/W2903858460","https://openalex.org/W3122914026"
"41540","https://openalex.org/W2903858460","https://openalex.org/W1966989085"
"41541","https://openalex.org/W2903858460","https://openalex.org/W2094568915"
"41542","https://openalex.org/W2903858460","https://openalex.org/W1576815885"
"41543","https://openalex.org/W2903858460","https://openalex.org/W1549126858"
"41544","https://openalex.org/W2903858460","https://openalex.org/W2120413618"
"41545","https://openalex.org/W2903858460","https://openalex.org/W2143836146"
"41546","https://openalex.org/W2903858460","https://openalex.org/W1981954057"
"41547","https://openalex.org/W2903858460","https://openalex.org/W2114580613"
"41548","https://openalex.org/W2903858460","https://openalex.org/W2503146146"
"41549","https://openalex.org/W2903858460","https://openalex.org/W2028588363"
"41550","https://openalex.org/W2903858460","https://openalex.org/W2140247759"
"41551","https://openalex.org/W2903858460","https://openalex.org/W1970986661"
"41552","https://openalex.org/W2903858460","https://openalex.org/W2808192958"
"41553","https://openalex.org/W1542183293","https://openalex.org/W273688619"
"41554","https://openalex.org/W1542183293","https://openalex.org/W3123269793"
"41555","https://openalex.org/W1546463020","https://openalex.org/W2152119481"
"41556","https://openalex.org/W1546463020","https://openalex.org/W1977552691"
"41557","https://openalex.org/W2075325808","https://openalex.org/W2900648290"
"41558","https://openalex.org/W2075325808","https://openalex.org/W1978038858"
"41559","https://openalex.org/W2075325808","https://openalex.org/W2264778217"
"41560","https://openalex.org/W2075325808","https://openalex.org/W1542644512"
"41561","https://openalex.org/W2075325808","https://openalex.org/W3121704751"
"41562","https://openalex.org/W2075325808","https://openalex.org/W2153637457"
"41563","https://openalex.org/W2265474710","https://openalex.org/W1625494749"
"41564","https://openalex.org/W2265474710","https://openalex.org/W1921931198"
"41565","https://openalex.org/W2265474710","https://openalex.org/W2133678892"
"41566","https://openalex.org/W2265474710","https://openalex.org/W3122131547"
"41567","https://openalex.org/W2024971283","https://openalex.org/W1485624013"
"41568","https://openalex.org/W2024971283","https://openalex.org/W2271648883"
"41569","https://openalex.org/W2024971283","https://openalex.org/W1509976688"
"41570","https://openalex.org/W1530109782","https://openalex.org/W2922339785"
"41571","https://openalex.org/W1530109782","https://openalex.org/W3122520529"
"41572","https://openalex.org/W1530109782","https://openalex.org/W2150559661"
"41573","https://openalex.org/W2269731053","https://openalex.org/W3123724251"
"41574","https://openalex.org/W1577843615","https://openalex.org/W3150809513"
"41575","https://openalex.org/W1577843615","https://openalex.org/W3121489051"
"41576","https://openalex.org/W1577843615","https://openalex.org/W2023379731"
"41577","https://openalex.org/W1577843615","https://openalex.org/W1518187470"
"41578","https://openalex.org/W180675158","https://openalex.org/W2974479788"
"41579","https://openalex.org/W180675158","https://openalex.org/W3160329624"
"41580","https://openalex.org/W2417581176","https://openalex.org/W2292103346"
"41581","https://openalex.org/W3129720504","https://openalex.org/W3164746308"
"41582","https://openalex.org/W3129720504","https://openalex.org/W3007556015"
"41583","https://openalex.org/W3129720504","https://openalex.org/W3083951752"
"41584","https://openalex.org/W3129720504","https://openalex.org/W3035607262"
"41585","https://openalex.org/W3129720504","https://openalex.org/W3125210810"
"41586","https://openalex.org/W3129720504","https://openalex.org/W2909531966"
"41587","https://openalex.org/W3129720504","https://openalex.org/W2912786850"
"41588","https://openalex.org/W3129720504","https://openalex.org/W3000296314"
"41589","https://openalex.org/W3129720504","https://openalex.org/W2990865934"
"41590","https://openalex.org/W3129720504","https://openalex.org/W2974479788"
"41591","https://openalex.org/W3129720504","https://openalex.org/W2937610213"
"41592","https://openalex.org/W3129720504","https://openalex.org/W2972529736"
"41593","https://openalex.org/W3129720504","https://openalex.org/W2924637354"
"41594","https://openalex.org/W3129720504","https://openalex.org/W2883227113"
"41595","https://openalex.org/W3129720504","https://openalex.org/W2785356833"
"41596","https://openalex.org/W3129720504","https://openalex.org/W2533329919"
"41597","https://openalex.org/W3129720504","https://openalex.org/W2073925813"
"41598","https://openalex.org/W3129720504","https://openalex.org/W2556386528"
"41599","https://openalex.org/W3129720504","https://openalex.org/W2503979461"
"41600","https://openalex.org/W3129720504","https://openalex.org/W2189584490"
"41601","https://openalex.org/W3129720504","https://openalex.org/W175261859"
"41602","https://openalex.org/W3129720504","https://openalex.org/W1841744471"
"41603","https://openalex.org/W3129720504","https://openalex.org/W2622304858"
"41604","https://openalex.org/W3129720504","https://openalex.org/W1590291409"
"41605","https://openalex.org/W3129720504","https://openalex.org/W2135551538"
"41606","https://openalex.org/W1526217032","https://openalex.org/W2912175791"
"41607","https://openalex.org/W1526217032","https://openalex.org/W2567362230"
"41608","https://openalex.org/W1526217032","https://openalex.org/W2770713964"
"41609","https://openalex.org/W1526217032","https://openalex.org/W2175567401"
"41610","https://openalex.org/W1526217032","https://openalex.org/W1964638278"
"41611","https://openalex.org/W1526217032","https://openalex.org/W1484994138"
"41612","https://openalex.org/W1549385526","https://openalex.org/W2988636464"
"41613","https://openalex.org/W1549385526","https://openalex.org/W2091032338"
"41614","https://openalex.org/W1549385526","https://openalex.org/W2287503493"
"41615","https://openalex.org/W183523327","https://openalex.org/W2039877501"
"41616","https://openalex.org/W183523327","https://openalex.org/W2550695232"
"41617","https://openalex.org/W183523327","https://openalex.org/W2311208459"
"41618","https://openalex.org/W183523327","https://openalex.org/W2170800247"
"41619","https://openalex.org/W1550532625","https://openalex.org/W141648659"
"41620","https://openalex.org/W1550532625","https://openalex.org/W1984719189"
"41621","https://openalex.org/W1550532625","https://openalex.org/W2050838610"
"41622","https://openalex.org/W1550532625","https://openalex.org/W2140634582"
"41623","https://openalex.org/W1550532625","https://openalex.org/W205110308"
"41624","https://openalex.org/W1499568368","https://openalex.org/W2780185517"
"41625","https://openalex.org/W1499568368","https://openalex.org/W3188455314"
"41626","https://openalex.org/W1499568368","https://openalex.org/W2200090927"
"41627","https://openalex.org/W1499568368","https://openalex.org/W2471447982"
"41628","https://openalex.org/W3121583942","https://openalex.org/W1492111386"
"41629","https://openalex.org/W3121583942","https://openalex.org/W2259670148"
"41630","https://openalex.org/W1491401526","https://openalex.org/W2284681265"
"41631","https://openalex.org/W1491401526","https://openalex.org/W146106086"
"41632","https://openalex.org/W1491401526","https://openalex.org/W1973682731"
"41633","https://openalex.org/W1491401526","https://openalex.org/W2505199116"
"41634","https://openalex.org/W638558114","https://openalex.org/W2946081223"
"41635","https://openalex.org/W638558114","https://openalex.org/W1959491747"
"41636","https://openalex.org/W638558114","https://openalex.org/W2085975396"
"41637","https://openalex.org/W596280924","https://openalex.org/W3003134927"
"41638","https://openalex.org/W596280924","https://openalex.org/W1518164094"
"41639","https://openalex.org/W596280924","https://openalex.org/W2186506510"
"41640","https://openalex.org/W596280924","https://openalex.org/W2504409912"
"41641","https://openalex.org/W596280924","https://openalex.org/W2291561849"
"41642","https://openalex.org/W596280924","https://openalex.org/W1602420934"
"41643","https://openalex.org/W596280924","https://openalex.org/W2070044159"
"41644","https://openalex.org/W596280924","https://openalex.org/W2126298195"
"41645","https://openalex.org/W1567837188","https://openalex.org/W3164229566"
"41646","https://openalex.org/W1567837188","https://openalex.org/W3159633405"
"41647","https://openalex.org/W1567837188","https://openalex.org/W3104280708"
"41648","https://openalex.org/W1567837188","https://openalex.org/W3086106400"
"41649","https://openalex.org/W1567837188","https://openalex.org/W3039246484"
"41650","https://openalex.org/W1567837188","https://openalex.org/W3025875652"
"41651","https://openalex.org/W1567837188","https://openalex.org/W2979720840"
"41652","https://openalex.org/W1567837188","https://openalex.org/W2913984437"
"41653","https://openalex.org/W1567837188","https://openalex.org/W3153216307"
"41654","https://openalex.org/W1567837188","https://openalex.org/W3172755867"
"41655","https://openalex.org/W1567837188","https://openalex.org/W2893682108"
"41656","https://openalex.org/W1567837188","https://openalex.org/W2770612645"
"41657","https://openalex.org/W1567837188","https://openalex.org/W2562565210"
"41658","https://openalex.org/W1567837188","https://openalex.org/W3122833551"
"41659","https://openalex.org/W1567837188","https://openalex.org/W2190201297"
"41660","https://openalex.org/W1567837188","https://openalex.org/W2085143047"
"41661","https://openalex.org/W1567837188","https://openalex.org/W2043059547"
"41662","https://openalex.org/W1567837188","https://openalex.org/W2614160679"
"41663","https://openalex.org/W1567837188","https://openalex.org/W2129416711"
"41664","https://openalex.org/W1567837188","https://openalex.org/W2214911806"
"41665","https://openalex.org/W1567837188","https://openalex.org/W2070450627"
"41666","https://openalex.org/W1567837188","https://openalex.org/W248278670"
"41667","https://openalex.org/W1567837188","https://openalex.org/W2107612248"
"41668","https://openalex.org/W1567837188","https://openalex.org/W592915981"
"41669","https://openalex.org/W1567837188","https://openalex.org/W2051533824"
"41670","https://openalex.org/W2006395845","https://openalex.org/W2494976446"
"41671","https://openalex.org/W2006395845","https://openalex.org/W2125532875"
"41672","https://openalex.org/W2006395845","https://openalex.org/W2150143329"
"41673","https://openalex.org/W2006395845","https://openalex.org/W2092665693"
"41674","https://openalex.org/W1970685464","https://openalex.org/W2514787839"
"41675","https://openalex.org/W1970685464","https://openalex.org/W2115212004"
"41676","https://openalex.org/W1970685464","https://openalex.org/W1858601878"
"41677","https://openalex.org/W1970685464","https://openalex.org/W2990913370"
"41678","https://openalex.org/W1970685464","https://openalex.org/W53492340"
"41679","https://openalex.org/W1970685464","https://openalex.org/W2000861207"
"41680","https://openalex.org/W1970685464","https://openalex.org/W1556119194"
"41681","https://openalex.org/W1984099892","https://openalex.org/W2170358502"
"41682","https://openalex.org/W1984099892","https://openalex.org/W1501768235"
"41683","https://openalex.org/W595938697","https://openalex.org/W9746346"
"41684","https://openalex.org/W2166711807","https://openalex.org/W3084091759"
"41685","https://openalex.org/W2166711807","https://openalex.org/W2809572487"
"41686","https://openalex.org/W2166711807","https://openalex.org/W2179842715"
"41687","https://openalex.org/W2166711807","https://openalex.org/W2128262421"
"41688","https://openalex.org/W2166711807","https://openalex.org/W2005939509"
"41689","https://openalex.org/W2166711807","https://openalex.org/W1972048824"
"41690","https://openalex.org/W2166711807","https://openalex.org/W2152604172"
"41691","https://openalex.org/W2166711807","https://openalex.org/W1591287389"
"41692","https://openalex.org/W2166711807","https://openalex.org/W2586051235"
"41693","https://openalex.org/W2166711807","https://openalex.org/W2154620639"
"41694","https://openalex.org/W2166711807","https://openalex.org/W2099760612"
"41695","https://openalex.org/W2166711807","https://openalex.org/W2078619822"
"41696","https://openalex.org/W2166711807","https://openalex.org/W2115362299"
"41697","https://openalex.org/W2166711807","https://openalex.org/W2156023603"
"41698","https://openalex.org/W2166711807","https://openalex.org/W2155390721"
"41699","https://openalex.org/W2166711807","https://openalex.org/W23094486"
"41700","https://openalex.org/W2166711807","https://openalex.org/W2032392149"
"41701","https://openalex.org/W2166711807","https://openalex.org/W1996675352"
"41702","https://openalex.org/W2081729680","https://openalex.org/W3174743091"
"41703","https://openalex.org/W2081729680","https://openalex.org/W2982659378"
"41704","https://openalex.org/W2081729680","https://openalex.org/W2345272889"
"41705","https://openalex.org/W2081729680","https://openalex.org/W2373446597"
"41706","https://openalex.org/W2081729680","https://openalex.org/W1170572404"
"41707","https://openalex.org/W2081729680","https://openalex.org/W2400541319"
"41708","https://openalex.org/W2081729680","https://openalex.org/W2419484769"
"41709","https://openalex.org/W2081729680","https://openalex.org/W2248892221"
"41710","https://openalex.org/W2081729680","https://openalex.org/W2128502701"
"41711","https://openalex.org/W2081729680","https://openalex.org/W1491199205"
"41712","https://openalex.org/W2081729680","https://openalex.org/W1704546198"
"41713","https://openalex.org/W2081729680","https://openalex.org/W2342755409"
"41714","https://openalex.org/W2081729680","https://openalex.org/W2343077505"
"41715","https://openalex.org/W2081729680","https://openalex.org/W2108011712"
"41716","https://openalex.org/W2081729680","https://openalex.org/W2096741716"
"41717","https://openalex.org/W2081729680","https://openalex.org/W1985407549"
"41718","https://openalex.org/W2081729680","https://openalex.org/W1604487273"
"41719","https://openalex.org/W2081729680","https://openalex.org/W1997397950"
"41720","https://openalex.org/W2081729680","https://openalex.org/W1437997801"
"41721","https://openalex.org/W2081729680","https://openalex.org/W1483621162"
"41722","https://openalex.org/W2081729680","https://openalex.org/W3015582351"
"41723","https://openalex.org/W2081729680","https://openalex.org/W2490950278"
"41724","https://openalex.org/W2081729680","https://openalex.org/W2122882271"
"41725","https://openalex.org/W2081729680","https://openalex.org/W1711850921"
"41726","https://openalex.org/W2081729680","https://openalex.org/W2054035649"
"41727","https://openalex.org/W1489639828","https://openalex.org/W2485245741"
"41728","https://openalex.org/W589485002","https://openalex.org/W2907118868"
"41729","https://openalex.org/W589485002","https://openalex.org/W381087332"
"41730","https://openalex.org/W589485002","https://openalex.org/W1608676871"
"41731","https://openalex.org/W589485002","https://openalex.org/W2770786520"
"41732","https://openalex.org/W589485002","https://openalex.org/W1529130344"
"41733","https://openalex.org/W589485002","https://openalex.org/W2085084981"
"41734","https://openalex.org/W589485002","https://openalex.org/W3124237779"
"41735","https://openalex.org/W589485002","https://openalex.org/W1993381745"
"41736","https://openalex.org/W589485002","https://openalex.org/W2003092789"
"41737","https://openalex.org/W589485002","https://openalex.org/W3122761068"
"41738","https://openalex.org/W589485002","https://openalex.org/W2082253402"
"41739","https://openalex.org/W2503400091","https://openalex.org/W3211634667"
"41740","https://openalex.org/W2503400091","https://openalex.org/W3182428944"
"41741","https://openalex.org/W2503400091","https://openalex.org/W3003503792"
"41742","https://openalex.org/W2503400091","https://openalex.org/W2935224861"
"41743","https://openalex.org/W2503400091","https://openalex.org/W2227335027"
"41744","https://openalex.org/W2993277769","https://openalex.org/W2513186210"
"41745","https://openalex.org/W635695644","https://openalex.org/W2465372024"
"41746","https://openalex.org/W635695644","https://openalex.org/W140102584"
"41747","https://openalex.org/W635695644","https://openalex.org/W1584068059"
"41748","https://openalex.org/W635695644","https://openalex.org/W2137615337"
"41749","https://openalex.org/W635695644","https://openalex.org/W1495940936"
"41750","https://openalex.org/W635695644","https://openalex.org/W2740487775"
"41751","https://openalex.org/W635695644","https://openalex.org/W3124446151"
"41752","https://openalex.org/W635695644","https://openalex.org/W20686108"
"41753","https://openalex.org/W635695644","https://openalex.org/W2096376987"
"41754","https://openalex.org/W131724823","https://openalex.org/W3089227429"
"41755","https://openalex.org/W2504714985","https://openalex.org/W2724170010"
"41756","https://openalex.org/W643537293","https://openalex.org/W2756210612"
"41757","https://openalex.org/W643537293","https://openalex.org/W1972938955"
"41758","https://openalex.org/W643537293","https://openalex.org/W1995708982"
"41759","https://openalex.org/W619504626","https://openalex.org/W2010013618"
"41760","https://openalex.org/W619504626","https://openalex.org/W1993009284"
"41761","https://openalex.org/W2265670208","https://openalex.org/W3197443191"
"41762","https://openalex.org/W2265670208","https://openalex.org/W2307017442"
"41763","https://openalex.org/W2265670208","https://openalex.org/W2124710950"
"41764","https://openalex.org/W2265670208","https://openalex.org/W2212160083"
"41765","https://openalex.org/W2265670208","https://openalex.org/W2009576242"
"41766","https://openalex.org/W2265670208","https://openalex.org/W2890064112"
"41767","https://openalex.org/W2265670208","https://openalex.org/W2019965550"
"41768","https://openalex.org/W2265670208","https://openalex.org/W2047639982"
"41769","https://openalex.org/W649912016","https://openalex.org/W3196138115"
"41770","https://openalex.org/W649912016","https://openalex.org/W3196770021"
"41771","https://openalex.org/W649912016","https://openalex.org/W3196680183"
"41772","https://openalex.org/W649912016","https://openalex.org/W2563660943"
"41773","https://openalex.org/W649912016","https://openalex.org/W278828119"
"41774","https://openalex.org/W649912016","https://openalex.org/W42397729"
"41775","https://openalex.org/W649912016","https://openalex.org/W1997512548"
"41776","https://openalex.org/W649912016","https://openalex.org/W2126888971"
"41777","https://openalex.org/W649912016","https://openalex.org/W1566271318"
"41778","https://openalex.org/W649912016","https://openalex.org/W2139049982"
"41779","https://openalex.org/W649912016","https://openalex.org/W16560625"
"41780","https://openalex.org/W649912016","https://openalex.org/W1555574857"
"41781","https://openalex.org/W1576413732","https://openalex.org/W3033608426"
"41782","https://openalex.org/W1576413732","https://openalex.org/W3123760493"
"41783","https://openalex.org/W1576413732","https://openalex.org/W1734643280"
"41784","https://openalex.org/W1576413732","https://openalex.org/W2058626145"
"41785","https://openalex.org/W1576413732","https://openalex.org/W2322368137"
"41786","https://openalex.org/W167529319","https://openalex.org/W3168094815"
"41787","https://openalex.org/W167529319","https://openalex.org/W3100276120"
"41788","https://openalex.org/W167529319","https://openalex.org/W2600671842"
"41789","https://openalex.org/W167529319","https://openalex.org/W2581955113"
"41790","https://openalex.org/W167529319","https://openalex.org/W2264788674"
"41791","https://openalex.org/W167529319","https://openalex.org/W2097716840"
"41792","https://openalex.org/W167529319","https://openalex.org/W40654277"
"41793","https://openalex.org/W167529319","https://openalex.org/W646248601"
"41794","https://openalex.org/W167529319","https://openalex.org/W2064082239"
"41795","https://openalex.org/W167529319","https://openalex.org/W2485673531"
